conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
cec77e056997f19e2f04a97644a40039,"[21704, 21705, 21708, 21709]","{21704: Timestamp('2017-11-01 07:49:00+0000', tz='UTC'), 21705: Timestamp('2017-10-31 22:50:13+0000', tz='UTC'), 21708: Timestamp('2017-10-31 22:45:33+0000', tz='UTC'), 21709: Timestamp('2017-10-31 22:44:18+0000', tz='UTC')}","@GWRHelp  are trains from London Paddington to Hereford tomorrow delayed or cancelled? Need to get home then @120729 There are expected to be signalling issues between Paddington and Hayes and Harlington, but no cancellations expected. What time?
 Phil. @120729 Trains may be delayed but no cancellations expected. Updates will show at https://t.co/kSQp5pCyxo. You can check with us in the AM too. P @GWRHelp Good morning, what is the delay on the 8.20 paddington to Hereford train this morning? Thanks",The customer have a question. The agent solve the question and offer alternative solution.,0 days 09:04:42
c9fe94d467c0bcea0d42d804773e4880,"[1751861, 1751862, 1751864, 1751864, 1751870, 1751870]","{1751861: Timestamp('2017-11-07 18:28:27+0000', tz='UTC'), 1751862: Timestamp('2017-11-07 18:38:57+0000', tz='UTC'), 1751864: Timestamp('2017-11-07 18:24:36+0000', tz='UTC'), 1751870: Timestamp('2017-11-07 19:14:19+0000', tz='UTC')}",Never flying @116450 or @AmericanAir ever again! A normal 5 hour trip turned into 15 hours and having to spend an extra $400. Unbelievable! @527814 We do our best to always get you to your destination on time and apologize for the extended travel time. @AmericanAir @AmericanAir your delayed flight &amp; plane issues w/ jet bridge caused me to miss my connecting flight. I had no choice but to pay $400... @527814 We'd like to take a closer look into this for you. Give us a follow and then slide on over to DMs with your record locator.,Customer complaining about 5 hours trip turned into 15 hours and also having  to spend extra $400. Agent  telling that we had to take a closer look for u give us a follow and dm with your record locator.,0 days 00:49:43
9c1381029efd342efef89cee22782d1a,"[1729474, 1729475]","{1729474: Timestamp('2017-11-07 10:17:31+0000', tz='UTC'), 1729475: Timestamp('2017-11-07 13:17:00+0000', tz='UTC')}","@O2 
Simple question: I upgraded yesterday by phone. 
You have - so far - sent me 11 emails and 5 texts confirming various bits of this.Why? @522712 Are they the same? Please DM us screen shots of the messages you're receiving so we can help further: https://t.co/X6jjaZO883",The customer is asking why did they 11 mails and 5 texts after updating. The agent asked to share the screenshots of the messages they are receiving so that they can help further.,0 days 02:59:29
ec445debaad2089bbbf646907a8e2590,"[321613, 321614, 321615, 321617, 321618, 321619, 321620, 321622, 321623]","{321613: Timestamp('2017-09-27 12:21:29+0000', tz='UTC'), 321614: Timestamp('2017-09-27 14:13:21+0000', tz='UTC'), 321615: Timestamp('2017-09-27 11:20:53+0000', tz='UTC'), 321617: Timestamp('2017-10-07 12:51:07+0000', tz='UTC'), 321618: Timestamp('2017-10-07 15:27:27+0000', tz='UTC'), 321619: Timestamp('2017-09-27 11:00:01+0000', tz='UTC'), 321620: Timestamp('2017-09-27 10:05:29+0000', tz='UTC'), 321622: Timestamp('2017-09-27 09:59:05+0000', tz='UTC'), 321623: Timestamp('2017-09-27 09:57:55+0000', tz='UTC')}","@123127 @MicrosoftHelps please help, my new surface device has been in replacement in first 7 days and now onceagain up for replacement 1/3 @123127 @MicrosoftHelps And I have been waiting for About 20 days to receive the replacement, and so far it's not going anywhere, helppppp (2/3) @123127 @MicrosoftHelps @123127 @MicrosoftHelps please help a man get a quality product that I have already paid $1200 for. @192623 That's not what we want to hear. Meet us in DM using the link below. We'd like some additional details to assist. https://t.co/3qcAsLFkaY @MicrosoftHelps Hello Team, have sent you all the details @192623 Hi. We have responded to your Direct Message. Thank you. @MicrosoftHelps Thanks team for another case number, hopefully this 8th case would sort the situation. @MicrosoftHelps @123127 10 days of ownership and 45 days with support... quite an experience with Surface Pro 4 #qualitycontrol #surfacepro4 #surface @192623 Please communicate this directly with our Tier 3 team as they need to be aware of the condition of the item you recieved.",Here customer is asking for the help as he has replaced his new device  few days before and still waiting  to get it replaced and still no response from the service company and also he wants best quality product for which he already paid 1200 . Here agent note downs the issues and tells him to DM for better solution and stay connected  and also they responded to the issues.,10 days 05:29:32
eb4557f3a648e33a762e5b4cac5447a6,"[490954, 490954, 490956, 490957, 490958, 490959, 490960]","{490954: Timestamp('2017-12-01 16:48:14+0000', tz='UTC'), 490956: Timestamp('2017-12-01 17:15:23+0000', tz='UTC'), 490957: Timestamp('2017-12-01 17:34:28+0000', tz='UTC'), 490958: Timestamp('2017-12-01 18:10:45+0000', tz='UTC'), 490959: Timestamp('2017-12-01 18:57:52+0000', tz='UTC'), 490960: Timestamp('2017-12-01 19:09:42+0000', tz='UTC')}","@GWRHelp Ok, so due into London 40 mins later than planned (assuming we aren’t delayed further...🙃), as the 16:33 takes 10 mins longer than the 16:03. At what point does this journey qualify for a refund (partial or otherwise)? So stressed. @148014 If delayed by an hour on that journey you can claim compensation. Lewis @GWRHelp Beginning to look likely. Any idea when the signal problems will be fixed - currently stuck at didcot parkway with no departure est. Signal issues are so common in this area I’ve lost track of how often I’ve been delayed here. @148014 That service is currently expected to reach Paddington at 18:37. Apologies again for the delay. Lewis @GWRHelp Finally arrived nearly 1hr 30mins late due to delays. Assume I can’t claim as the delays were split on 2 trains? Going to miss the first half of the show I’m due to see. Overall a great Friday 🙁 @148014 Hi Natasha. Really sorry for this. Including train times what full journey did you make please?  - Josh",Customer is complaining about the delayed journey by 1hr 30mins. Agent states that the compensation can be claimed if the delay is over an hour.,0 days 02:21:28
1eea5450d515524de5b169cf30f0687c,"[1838798, 1838800, 1838801, 1838802, 1838803, 1838804, 1838805, 1838806, 2437191]","{1838798: Timestamp('2017-10-29 18:30:31+0000', tz='UTC'), 1838800: Timestamp('2017-10-29 18:27:32+0000', tz='UTC'), 1838801: Timestamp('2017-10-29 18:24:51+0000', tz='UTC'), 1838802: Timestamp('2017-10-29 14:50:02+0000', tz='UTC'), 1838803: Timestamp('2017-10-29 14:50:53+0000', tz='UTC'), 1838804: Timestamp('2017-10-29 14:35:14+0000', tz='UTC'), 1838805: Timestamp('2017-09-16 20:57:50+0000', tz='UTC'), 1838806: Timestamp('2017-09-16 20:50:56+0000', tz='UTC'), 2437191: Timestamp('2017-10-29 15:12:30+0000', tz='UTC')}","@166599 @161404 @Postmates_Help @33926 @65566 @166600 Stacking orders from the same place used to be fun. Now it's straight up depressing. @166599 @161404 @Postmates_Help @33926 @65566 @166600 What's up with this batched orders nonsense? Are you making us do twice the work by paying us a quarter of the effort? @166599 @161404 @Postmates_Help @33926 @65566 @166600 Why can't I tip my courier after two days? I'm deeply upset about this. @444776 We'd be happy to help! Please DM us the email address for your account. @Postmates_Help No thanks. I'd just like the option to tip whenever I want. Bring that back because this is infuriating. @Postmates_Help So why did you cut the time to tip? @Postmates_Help Seems like you aren't happy at all to help. I want the option to tip my courier whenever I want and I want everybody else to as well. @444776 You can add a tip anytime. The tweet you are referring to is from an issue months ago that is now resolved. @444776 No. If the tipping screen is closed out for whatever reason, we can manually add the tip on our end.","Customer is complaining about the stacking orders and batched orders and demanding to have an option to tip the courier whenever he need it. Agent requests to DM the email address and states that tip can be add anytime  and for some reason if tipping screen is closed, they will add the tip manually.",42 days 21:39:35
0caba9df88bbc2e5f347937a6aa1fed9,"[1843787, 1843790, 1843791, 1843794]","{1843787: Timestamp('2017-10-18 10:20:58+0000', tz='UTC'), 1843790: Timestamp('2017-10-18 10:10:13+0000', tz='UTC'), 1843791: Timestamp('2017-10-18 11:16:32+0000', tz='UTC'), 1843794: Timestamp('2017-10-18 09:51:12+0000', tz='UTC')}","@GWRHelp Missed 3 trains due to no parking spaces because of changes! What are you going to do? #didcotstation @GWRHelp No - there are spaces in that one.  I always get in somewhere, roadworks in big car park have reduced spaces @552435 The work is for a new £20 million multi-storey car-park, information here: https://t.co/3QQosrljUo . Do you travel regularly? - Jordan @552435 Apologies again for the issues you've had Jo. We'll feed this back. I trust that you'll start seeing the improvements very soon. Natalie",Customer is complaining that 3 trains got missed due to no parking space. Agent asked to reduce the parking so that there will be improvement and issue can be done with.,0 days 01:25:20
a434f21d0a39b245366344753e3977a7,"[1169175, 1169176, 1169177, 1169184]","{1169175: Timestamp('2017-10-15 20:06:25+0000', tz='UTC'), 1169176: Timestamp('2017-10-15 20:15:55+0000', tz='UTC'), 1169177: Timestamp('2017-10-15 19:59:18+0000', tz='UTC'), 1169184: Timestamp('2017-10-15 22:00:31+0000', tz='UTC')}","NO SERVICE - AGAIN!!! EMERGENCY CALLS ONLY?!?! *FIX IT! PERMANENT FIX WOULD BE APPRECIATED. @115714 @sprintcare #sprint #infuriating @395020 Hi, please send us a DM so that we can further assist you. -RA @sprintcare I've talked to countless people through DM with you. Just fix the problem - I'm done explaining my case to different reps every time. Fix it @395020 In order for us to better assist you today, can you please send us DM so we can get further information from you. -DD",Customer is complains about No service and still the issue is not resolved. Agent updated the customer to send the DM for further assist.,0 days 02:01:13
e1eb38383b879964b5d7726054627abb,"[2091005, 2091007, 2091010]","{2091005: Timestamp('2017-11-07 18:02:17+0000', tz='UTC'), 2091007: Timestamp('2017-11-07 17:56:30+0000', tz='UTC'), 2091010: Timestamp('2017-11-07 17:40:33+0000', tz='UTC')}","@AlaskaAir There's a $258 flight from PDX-DFW on 12/22 but when I try &amp; book with my discount, the flight doesnt appear flights are 250+? @617979 is this for flight #652? I just searched using the Discount Code and it does display. ~Angel @617979 Do you have other search features selected that might restrict it? When entering search only enter cities, date,code &amp; # of guest ~Angel",Customer is unable to search flight by using discount code. Agent informs customer to check with search features which may restrict.,0 days 00:21:44
440e951b7ebf31b2d4858dbcd1938a11,"[1870038, 1870039, 1870040, 1870052, 1870053]","{1870038: Timestamp('2017-10-18 08:47:35+0000', tz='UTC'), 1870039: Timestamp('2017-10-18 08:44:56+0000', tz='UTC'), 1870040: Timestamp('2017-10-18 08:47:09+0000', tz='UTC'), 1870052: Timestamp('2017-10-18 08:51:03+0000', tz='UTC'), 1870053: Timestamp('2017-10-18 08:48:06+0000', tz='UTC')}","Hi @Safaricom_Care. Kindly let me know how you can help me replace my line. Phone lost but still on. Thank you. @558516 Hi, kindly get a new replacement card and contact us for further assistance. You will need to confirm your full name, ID ..cont @558516 ...number, last airtime top up and three frequently dialed numbers. ^RO @Safaricom_Care Am at a replacement center but lost the original card with pin n puk. Had changed pin too. @558516 Share a reachable contact number and the number to be replaced for assistance. ^JN","Customer is requesting for assistance in replacing the line. Agent requests for the name, ID number, last airtime top up and 3 frequently dialed numbers.",0 days 00:06:07
a5b857b198f785f8482587bc445c6fc7,"[2894991, 2894993, 2894995, 2894997]","{2894991: Timestamp('2017-11-28 16:13:00+0000', tz='UTC'), 2894993: Timestamp('2017-11-28 16:10:44+0000', tz='UTC'), 2894995: Timestamp('2017-11-29 20:19:32+0000', tz='UTC'), 2894997: Timestamp('2017-11-29 20:57:00+0000', tz='UTC')}","@VerizonSupport I need help. I do not have your service (6+ hours to setup and cancel an install!)  but the previous homeowner did. There is an ONT in the basement that sends out a loud, very annoying beep every 15 minutes? This is ridiculous. How do I stop it? @633638 Press and hold the alarm silence button/ONT reboot button on the unit for 30 seconds.  That will silence it.
^ACM @633638 Try unplugging the power and removing the battery. After 3mins, put the battery back in and power on. This should help with the beeping. Let us know. ^DDG @633638 Yes, you can do that since you do not have service with us. When the battery is dead the beeping will stop. 
^HSB","Customer is complaining that there is an ONT in the basement that send a loud beep evry 15 mins and they do not have any service. Agent updates that they can unplug it and remove the battery forever since they do not have service wth them, when battery is dead, the beeping will automatically stops.",1 days 04:46:16
